country_code,country_name,indicator_id,indicator_name,index_id,index_name,value,year
#country+code,#country+name,#indicator+id,#indicator+name,#index+id,#index+name,#indicator+value+num,#date+year
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,17.475,1990
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,17.469,1991
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,17.463,1992
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,17.456,1993
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,17.450,1994
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,18.968,1995
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,19.465,1996
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,20.022,1997
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,20.182,1998
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,20.343,1999
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,20.503,2000
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,20.664,2001
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,20.825,2002
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,20.985,2003
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,21.146,2004
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,21.306,2005
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,21.467,2006
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,21.627,2007
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,21.788,2008
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,21.949,2009
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,22.109,2010
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,22.270,2011
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,22.430,2012
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,22.591,2013
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,22.752,2014
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,22.912,2015
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,22.515,2016
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,21.508,2017
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,19.865,2018
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,20.747,2019
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,20.155,2020
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,20.194,2021
AUS,Australia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,20.194,2022
AUS,Australia,gdi_group,GDI Group,GDI,Gender Development Index,1,2022
AUS,Australia,gii_rank,GII Rank,GII,Gender Inequality Index,17,2022
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,20109.049,1990
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,20228.686,1991
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,20992.045,1992
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,21765.345,1993
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,22334.120,1994
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,23153.645,1995
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,23933.181,1996
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,24892.228,1997
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,25951.219,1998
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,26849.886,1999
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,27423.242,2000
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,25407.030,2001
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,26390.864,2002
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,27233.892,2003
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,27108.674,2004
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,27838.566,2005
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,28903.449,2006
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,29565.293,2007
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,29390.025,2008
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,29913.757,2009
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,30190.843,2010
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,31729.108,2011
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,31424.791,2012
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,31538.864,2013
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,32349.674,2014
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,33460.326,2015
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,34077.095,2016
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,34605.957,2017
AUS,Australia,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,35840.018,2018
